code,name
51171900,Fármacos antiúlcera y otros fármacos gastrointestinales (GI) relacionados
51171901,Cimetidina
51171902,Famotidina
51171903,Nizatidina
51171904,Clorhidrato de ranitidina
51171905,Cisapride
51171906,Lansoprazol
51171907,Clordiazepóxido clorhidrato o combinación de bromuro clinidio
51171908,Misoprostol
51171909,Omeprazol
51171910,Pancreatina
51171911,Sucralfato
51171912,Clorhidrato de cimetidina
51171913,Esomeprazol magnesico  trihidrato
51171914,Pantoprazol sódico sesquihidratado
51171915,Pantoprazol sódico
51171916,Rabeprazol sódico
51171917,Citrato de bismuto ranitidina
51171918,Carbonato de aluminio
51171919,Amlexanox
51171920,Pantopra
51171921,Doramectina
51171922,Maleato de tegaserod
51171923,Racecadotrilo
51171924,Ramosetron
51171925,Rebamipida
51171926,Sevelamer
51172000,Medicamentos para enfermedades de la vesícula biliar
51172001,Quenodiol
51172002,Monoctanoina
51172003,Ursodiol
51172004,Dimetilsulfóxido
51172100,Antiespasmódicos
51172101,Clorhidrato de mebeverina
51172102,Clorhidrato de dicicloverina
51172103,Clorhidrato de pitofenona
51172105,Floroglucinol
51172106,Clorhidrato de oxibutinina
51172107,Butilbromuro de hioscina
51172108,Clorhidrato de viquidil
51172109,Trimebutina
51172110,Clorhidrato de prozapina
51172111,Alverina
51181500,Agentes antidiabéticos y agentes hiperglicémicos
51181501,Acarbosa
51181502,Acetohexamida
51181503,Clorpropamida
51181504,Glimepirida
51181505,Glipizida
51181506,Insulina
51181508,Glucagón
51181509,Gliclazida
51181510,Clorhidrato de fenformina
51181511,Buformina
51181513,Nateglinida
51181514,Extracto de páncreas
51181515,Tolbutamida
51181516,Glibenclamida o gliburida
51181517,Hidrocloruro de metformina
51181519,Miglitol
51181520,Clorhidrato de pioglitazona
51181521,Repaglinida
51181522,Maleato de rosiglitazona
51181523,Tolazamida
51181524,Troglitazona
51181525,Mosaprida
51181526,Epalrestat
51181527,Voglibosa
51181528,Exenatida
51181600,Medicamentos tiroideas y antitiroideas
51181601,Levotiroxina sódica
51181602,Liotironina sódica
51181603,Liotrix
51181604,Tirotropina
51181605,Metimazol
51181606,Propiltiouracilo
51181607,Yoduro de potasio
51181608,Levotiroxina
51181609,Yoduro de sodio
51181700,Corticosteroides
51181701,Betametasona
51181702,Corticotropina
51181703,Cosintropina
51181704,Dexametasona
51181705,Flunisolida
51181706,Hidrocortisona
51181707,Metilprednisolona
51181708,Prednisolona
51181709,Triamcinolona
51181710,Desoximetasona
51181711,Meprednisona
51181712,Ácido risedrónico
51181713,Prednisona
51181714,Prednicarbato
51181715,Cortisona
51181716,Cortivazol
51181717,Acetato de desoxicortona
51181718,Deflazacort
51181719,Acetónido de fluocinolona
51181720,Diacetato de diflorasona
51181721,Corticorelina ovina triflutato
51181722,Fluticasona
51181723,Acetato de hidrocortisona
51181724,Hidrocortisona buteprato
51181725,Butirato de hidrocortisona
51181726,Fosfato sódico de hidrocortisona
51181727,Valerato de hidrocortisona
51181728,Acetato de metilprednisolona
51181729,Succinato sódico de metilprednisolona
51181730,Acetato de prednisolona
51181731,Acetato de triamcinolona
51181732,Diacetato de triamcinolona
51181733,Hexacetonido de triamcinolona
51181734,Dipropionato de alclometasona
51181735,Propionato de halobetasol
51181736,Fluorometolona
51181737,Halcinonida
51181738,Acetato de fludrocortisona
51181739,Rimexolona
51181740,Fosfato sódico de dexametasona
51181741,Loteprednol etabonato
51181742,Propionato de clobetasol
51181743,Pivalato de clocortolona
51181744,Fluocinonida
51181745,Flurandrenolida
51181746,Amcinonida
51181747,Probutato de hidrocortisona
51181748,Medrisona
51181749,Furoato de mometasona
51181750,Desonida
51181751,Fosfato sódico de prednisolona
51181752,Dipropionato de beclometasona
51181753,Acetato de cortisona
51181754,Dipropionato de betametasona
51181755,Valerato de betametasona
51181756,Acetato de melengestrol
51181800,"Estrógenos, progesteronas y anticonceptivos internos"
51181801,Clorotrianiseno
51181802,Estrona
51181803,Estrógenos conjugados
51181804,Estropipato
51181805,Levonorgestrel
51181806,Acetato de megestrol
51181807,Etinilestradiol
51181808,Mestranol
51181810,Acetato de clormadinona
51181811,Desogestrel y etinilestradiol
51181812,Dienestrol
51181813,Estradiol
51181814,Etisterona
51181815,Estradiol y acetato de noretisterona
51181816,Hidroxiestrona diacetato
51181817,Promestrieno
51181818,Progesterona
51181819,Promegestona
51181820,Gestrinona
51181821,Cipionato de estradiol
51181822,Valerato de estradiol
51181823,Estrógenos esterificados
51181824,Diacetato de etinodiol
51181825,Dietilestilbestrol
51181826,Caproato de hidroxiprogesterona
51181827,Acetato de medroxiprogesterona
51181828,Noretindrona
51181829,Acetato de noretindrona
51181830,Norgestimato
51181831,Norgestrel
51181832,Etonogestrel y etinil estradiol
51181833,Etinil-estradiol y diacetato de etinodiol
51181834,Noretindrona y  etinil estradiol
51181835,Altrenogest
51181836,Gestodeno
51181900,Hormonas gonadotrópicas y estimulantes e inhibidores ováricos
51181901,Gonadotropina coriónica
51181902,Danazol
51181903,Acetato de gonadorelina
51181904,Acetato de histrelina
51181905,Menotropinas
51181906,Urofolitropina
51181908,Fosfestrol de sodio
51181911,Citrato de clomifeno
51181912,Folitropina
51181913,Clorhidrato de gonadorelina
51181914,Linestrenol
51182000,Andrógenos e inhibidores androgénicos
51182001,Finasterida
51182002,Testosterona
51182003,Cipionato de testosterona
51182004,Enantato de testosterona
51182005,Propionato de testosterona
51182006,Acetato de trembolona
51182007,Metandriol
51182008,Fluoximesterona
51182009,Metiltestosterona
51182010,Decanoato de nandrolona
51182011,Fenilpropionato de nandrolona
51182012,Prasterona
51182013,Stanozolol
51182014,Dutasteride
51182100,Hormonas de la pituitaria posterior
51182101,Acetato de desmopresina
51182102,Vasopresina
51182200,Medicamentos para la inducción del parto
51182201,Dinoprostona
51182202,Maleato de metilergonovina
51182203,Oxitocina
51182204,Maleato de ergonovina
51182300,Hormonas del crecimiento y sus inhibidores
51182301,Somatrem
51182302,Somatropina
51182303,Somatostatina
51182304,Acetato de octreotida
51182400,Sales de calcio y reguladores del calcio
51182401,Cloruro de calcio
51182403,Gluconato de calcio
51182404,Lactato de calcio
51182405,Fosfato de calcio dibase
51182406,Alendronato sódico
51182407,Calcitonina
51182408,Fosfato  sódico de celulosa
51182409,Nitrato de galio
51182410,Etidronato disódico
51182411,Nandrolona
51182412,Fosfato calcio tribásico
51182413,Calcio fosfato de glicerol
51182415,Ácido zoledrónico
51182416,Pamidronato disódico
51182417,Risedronato de sodio
51182418,Acetato de calcio
51182419,Glucoheptonato de calcio  o gluceptato de calcio
51182420,Dihidrotaquisterol
51182421,Nitrendipino
51182422,Benidipina hcl
51182423,Ibandronato
51182424,Raloxifeno hcl
51191500,Diuréticos
5119150151191502,Clortalidona
51191503,Metolazona
51191504,Bumetanida
51191505,Etacrinato de sodio
51191506,Clorhidrato de amilorida
51191507,Espironolactona
51191508,Triamtereno
51191509,Manitol
51191510,Furosemida
51191511,Canrenoato de potasio
51191512,Lasitone
51191513,Bendroflumetiazida
51191514,Ácido etacrínico
51191515,Hidroclorotiazida
51191516,Hidroflumetiazida
51191517,Isosorbide
51191518,Meticlotiazida
51191519,Pamabrom
51191520,Politiazida
51191521,Torasemida
51191522,Triclormetiazida
51191523,Diurético osmótico urea
51191600,Electrolitos
51191601,Dextrosa
51191602,Electrolitos de cloruro de sodio
51191603,Alimentación parenteral total o soluciones apt nutricionales
51191604,Solución ringer lactato
51191605,Agua estéril para inyección
51191606,Cloruro cúprico
51191700,Agentes alcalinizadores
51191701,Trometamina
51191702,Lactato de sodio
51191703,Acetato de sodio
51191704,Soluciones electrolíticas múltiples
51191705,Combinación de ácido cítrico y citrato de potasio
51191706,Combinación de ácido cítrico y citrato de sodio
51191800,Sales de potasio
51191801,Bicarbonato de potasio
51191802,Cloruro de potasio
51191803,Gluconato de potasio
51191804,Acetato de potasio
51191805,Suplemento de potasio
51191900,Suplementos dietéticos y productos de terapia alimenticia
51191901,Residuo de germen de maíz
51191902,Suplementos de amino ácidos
51191903,Pentermina
51191904,Fosfolípidos
51191905,Suplementos vitamínicos
51191906,Solución de rehidratación oral
51191907,Amonio molibdato
51191908,Orlistat
51191909,Tiamina
51191910,Calcitriol
51191911,Retinol
51201500,Inmunodepresores
51201501,Azatioprina
51201502,Ciclosporina
51201503,Mofetilo micofenolato
51201504,Tacrolimus
51201505,Antilinfocitos
51201506,Defibrotide
51201507,Aldesleukina
51201508,Basiliximab
51201509,Daclizumab
51201510,Imiquimod
51201511,Muromonab cd3
51201512,Clorhidrato de micofenolato de mofetilo
51201513,Peginterferón
51201514,Pimecrolimus
51201515,Sirolimus
51201516,Antilinfocito o inmunoglobulina linfocítica
51201517,Hidrocloruro de guanidina
51201518,Azatioprina sódica
51201519,Alefacept
51201600,"Vacunas, antígenos y toxoides"
51201601,Antígeno de ántrax
51201602,Antígeno brucélico
51201603,Vacuna contra el cólera
51201604,Difteria
51201605,Vacuna contra el virus de la encefalitis
51201606,Influenza hemofílica
51201607,Vacuna contra el virus de hepatitis b
51201608,Vacuna contra el virus de la influenza
51201609,Vacuna contra el virus del sarampión
51201610,Vacuna meningococo
51201611,Morbillivirus
51201612,Vacuna contra el virus de las paperas
51201613,Parotiditis
51201614,Vacuna contra la pertussis
51201615,Vacuna contra el neumococo
51201616,Vacuna contra el virus del polio
51201617,Vacuna contra la rabia
51201618,Rotavirus
51201619,Vacuna contra el virus de la rubeola
51201620,Viruela
51201621,Toxoide tetánico
51201622,Tuberculosis
51201623,Vacuna contra el tifo
51201624,Vacuna contra el virus de la varicela
51201625,Vacuna contra la fiebre amarilla
51201626,Hepatitis a
51201627,Vacuna contra la hemofilia b
51201628,"Vacuna contra los virus del sarampión, paperas y rubeola"
51201629,Difteria y toxoide tetánico adsorbido
51201631,Vacuna contra difteria y toxoide tetánico y pertussis acelular
51201632,Difteria y tétano y pertussis celular
51201633,Influenza b hemofílica con difteria y tétano y pertussis acelular
51201634,Influenza b hemofílica con difteria y tétano y pertussis celular conjugadas
51201635,Vacuna contra el virus de la hepatitis a
51201636,Vacuna contra la enfermedad de lyme (borreliosis)
51201638,Vacuna contra la plaga
51201639,Vacuna contra el estafilococo
51201646,Vacuna contra el virus del sarampión y la rubeola
51201647,Vacuna bcg
51201648,Vacuna contra el virus de la rubeola y las paperas
51201649,Vacuna contra el virus del papiloma humano
51201700,Vacunas aviares
51201701,Hipocruposis
51201702,E coli
51201703,Gumboro
51201704,Bronquitis infecciosa aviar
51201705,Newcastle
51201800,Agentes inmunoestimulantes
51201801,Inmunoglobulinas bacterianas
51201802,Filgrastim
51201803,Pelfigrastim
51201804,Sargramostim
51201805,Inmunoglobulina rho d
51201806,Inmunoglobulina o gamma igg
51201807,Inmunoglobulinas virales
51201808,Clorhidrato levamisol
51201809,Interferon
51201810,Galsulfasa
51201811,Talidomida
51201900,Agentes de la esclerosis múltiple (EM)
51201901,Acetato de glatiramer
51211500,Medicamentos antigota
51211501,Alopurinol
51211502,Colchicina
51211503,Probenecid
51211504,Sulfinpirazona
51211505,Benzbromarona
51211600,Antídotos y eméticos
51211601,Deferoxamina mesilato
51211602,Dexrazoxano
51211603,Digoxina inmune fab
51211604,Dimercaprol
51211605,Edetato disódico
51211606,Flumazenil
51211607,Ipecacuana
51211608,Penicilamina
51211609,Protamina sulfato
51211610,Sulfonato poliestireno sódico
51211611,Trientina
51211612,Leucovorina
51211613,Sorbitol
51211615,Azul de metileno
51211616,Anti venenos
51211617,Leucovorina cálcica
51211618,Antídoto de carbón activado
51211619,Edetato cálcico disódico
51211620,Fomepizol
51211621,Clorhidrato pralidoxima
51211622,Tiosulfato de sodio
51211623,Succimer
51211624,Sulfato de cobre
51211625,Exopeptidasa g2
51211900,Fármacos anestésicos veterinarios
51211901,Xilacina
51212000,Fármacos herbales
51212001,Aceite etérico
51212002,Extracto de centella asiática
51212003,Extracto de ipecacuana
51212004,Aesculus
51212005,Aconitum napellus (acónito común)
51212006,Valeriana
51212007,Ajo
51212008,Celidonia mayor
51212009,Saponaria
51212010,Prímula
51212011,Pimpinella
51212012,Cilantro
51212013,Hedera hélix
51212014,Goma arábiga
51212015,Boneset
51212016,Echinacea
51212017,Acónito
51212018,Coccus cacti
51212020,Menta de gato
51212021,Ginseng
51212022,Asafétida
51212023,Arándano
51212024,Árnica
51212025,Bálsamo del perú
51212026,Eufrasia
51212027,Ginkgo biloba
51212028,Hydrastis
51212029,Gotu kola
51212030,Palma enana americana (saw palmetto)
51212031,Pygeum africano
51212032,Raíz de angélica
51212033,Violeta geneciana
51212034,Capsaicina
51212035,Leche de cardo
51212036,Cohosh negro
51212100,Fármacos dentales
51212101,Floruro de sodio
51212200,Fármacos contra las adicciones
51212201,Disulfiram
51212202,Nicotina
51212203,Nicotina polacrilina
51212204,Vareniclina
51212300,Radiofármacos y agentes de diagnóstico
51212301,Aminohipurato sódico
51212302,Aceite etiodizado
51212303,Sodio fluoresceína
51212304,Indigotindisulfonato sódico
51212305,Indocianina verde
51212306,Cloruro de metacolina
51212307,Metirapona
51212308,Sodio de rosa de bengala i 131
51212309,Loxaglato de meglumina
51212310,Kit de preparación radio farmacéutica
51212311,Iopamidol
51212400,Fármacos para tratar la disfunción sexual
51212401,Sildenafil citrato
51212402,Clorhidrato de vardenafil
51212403,Dapoxetina
51212404,Tadalafil
51212500,Medio de contraste para imágenes médicas
51212501,Diazoato
51212502,Iodixanol
51212503,Sulfato de bario
51212504,Gadolinio
51212505,Ioversol
51241000,Preparados aurales
51241001,Dioctil sulfosuccinato de sodio
51241002,Oleato polipéptido de trietanolamina
51241100,Agentes oftálmicos
51241101,Cloruro acetilcolina
51241102,Clorhidrato de apraclonidina
51241103,Bimatoprost
51241104,Brinzolamida
51241105,Carbachol
51241106,Demecario bromuro
51241107,Dorzolimato clorhidrato
51241108,Iodeto de ecotiofato
51241109,Borato de epinephryl
51241110,Latanoprost
51241111,Clorhidrato de levobunolol
51241112,Metipranolol
51241113,Sulfato fisostigmina
51241114,Clorhidrato de pilocarpina
51241115,Timolol
51241116,Travoprost
51241117,Isopropil unoprostone
51241118,Diclorfenamida
51241119,Metalzolamida
51241120,Lágrimas artificiales
51241121,Alcohol polivinílico
51241200,Agentes dermatológicos
51241201,Ácido salicílico
51241202,Ácido azelaico
51241203,Subcarbonato de bismuto
51241204,Ácido bórico
51241205,Calamina
51241206,Cloroxina
51241207,Preparaciones tópicas de brea de hulla
51241208,Cremas o ungüentos hidrofilacios
51241209,Hidroquinona
51241210,Salicilato de metilo
51241211,Minoxidil solución tópica
51241212,Papaina
51241213,Preparación tópica de brea de pino
51241214,Podofilox
51241215,Resina podofilina
51241216,Piritionato de zinc
51241217,Resorcinol
51241218,Sulfato de selenio
51241219,Tazaroteno
51241220,Tretinoina
51241221,Tripsina cristalizada
51241222,Dimeticona
51241223,Calcipotriene
51241224,Antralina o ditranol
51241225,Preparaciones tópicas de alcanfor
51241226,Preparaciones tópicas de urea
51241227,Preparaciones tópicas de aceite de turpentina
51241228,Ácido láctico
51241229,Solución sustituta de la saliva
51241230,Niacinamida
51241231,Acitetrina
51241232,Isotetrinoina
51241233,Adapaleno
51241234,Ácido fusídico
51241300,Astringentes
51241301,Acetato de aluminio
51241302,Hamamelis o escoba de bruja
51241303,Acetato de zinc
51241304,Alumbre de amonio
51241305,Ácido tánico
51251000,Metabolitos
51251001,Butafosfan
51251002,Ractopamina
53102300,Ropa interior
53102301,Camisetas interiores
53102302,Combinaciones
53102303,Calzoncillos
53102304,Brassieres
53102305,Pañales para bebé
53102306,Pañales para adulto
53102307,Prendas para dar forma al cuerpo
53102308,Forros para pañales
53102309,Rellenos para busto
53102310,Forros para rellenos para busto
53102700,Uniformes
53102701,Uniformes militares
53102702,Uniformes de agentes de aduna
53102703,Uniformes de policías
53102704,Uniformes institucionales para preparación de alimentos o servicio
53102705,Uniformes de colegio
53102706,Uniformes de personal de seguridad
53102707,Batas de doctor
53102708,Uniformes de enfermera
53102709,Uniformes de personal de ambulancias
53102710,Uniformes corporativos
53102711,Batas para personal de peluquerías
53102712,Uniformes de paramédicos
53102713,Uniformes de acomodadores
53102714,Togas judiciales
53102715,Uniformes de oficiales de cárceles
53102716,Uniformes de presos
53103200,Ropas desechables
53103201,Bata de trabajo desechable
53131500,Dentales
53131501,Enjuague bucal
53131502,Dentífrico
53131503,Cepillos de dientes
53131504,Seda dental
53131505,Chupos o chupetes para bebé
53131506,Kits dentales
53131507,Palillos de dientes (mondadientes)
53131508,Tabletas para limpiar dentaduras postizas
53131509,Refrescadores de aliento
53131510,Pegante para dentaduras postizas
53131600,Baño y cuerpo
53131601,Gorros de baño
53131602,Artículos para el cuidado del cabello
53131603,Afeitadoras
53131604,Cepillos o peinillas para el cabello
53131605,Kits de tocador
53131606,Desodorantes
53131607,Lociones o aceites para manos o cuerpo
53131608,Jabones
53131609,Productos de protección solar
53131610,Artículos para el cuidado de los ojos
53131611,Cremas de afeitar
